[03/24 09:04:58] FloVD:678 INFO: Iter: 720/50000, Loss:  0.1810, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.11 seconds, ETA: 1 days 4 hours 50 minutes 13.66 seconds, GPU memory:  57.30 G
[03/24 09:05:19] FloVD:678 INFO: Iter: 730/50000, Loss:  0.1259, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.12 seconds, ETA: 1 days 5 hours 1 minutes 36.36 seconds, GPU memory:  57.30 G
[03/24 09:05:40] FloVD:678 INFO: Iter: 740/50000, Loss:  0.1667, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 45 minutes 16.69 seconds, GPU memory:  57.30 G
[03/24 09:06:01] FloVD:678 INFO: Iter: 750/50000, Loss:  0.1886, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 4 hours 18 minutes 15.06 seconds, GPU memory:  57.30 G
[03/24 09:06:22] FloVD:678 INFO: Iter: 760/50000, Loss:  0.0996, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 4 hours 15 minutes 1.97 seconds, GPU memory:  57.30 G
[03/24 09:06:43] FloVD:678 INFO: Iter: 770/50000, Loss:  0.1487, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.22 seconds, ETA: 1 days 6 hours 24 minutes 57.32 seconds, GPU memory:  57.30 G
[03/24 09:07:04] FloVD:678 INFO: Iter: 780/50000, Loss:  0.1458, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 4 hours 12 minutes 14.79 seconds, GPU memory:  57.30 G
[03/24 09:07:25] FloVD:678 INFO: Iter: 790/50000, Loss:  0.2569, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.12 seconds, ETA: 1 days 4 hours 54 minutes 58.29 seconds, GPU memory:  57.30 G
[03/24 09:07:46] FloVD:678 INFO: Iter: 800/50000, Loss:  0.1613, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 4 hours 20 minutes 1.81 seconds, GPU memory:  57.30 G
[03/24 09:08:07] FloVD:678 INFO: Iter: 810/50000, Loss:  0.1850, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 25 minutes 43.14 seconds, GPU memory:  57.30 G
[03/24 09:08:28] FloVD:678 INFO: Iter: 820/50000, Loss:  0.0853, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 28 minutes 32.52 seconds, GPU memory:  57.30 G
[03/24 09:08:49] FloVD:678 INFO: Iter: 830/50000, Loss:  0.1841, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 41 minutes 21.67 seconds, GPU memory:  57.30 G
[03/24 09:09:10] FloVD:678 INFO: Iter: 840/50000, Loss:  0.1006, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.11 seconds, ETA: 1 days 4 hours 52 minutes 29.90 seconds, GPU memory:  57.30 G
[03/24 09:09:31] FloVD:678 INFO: Iter: 850/50000, Loss:  0.0904, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.13 seconds, ETA: 1 days 5 hours 7 minutes 39.57 seconds, GPU memory:  57.30 G
[03/24 09:09:52] FloVD:678 INFO: Iter: 860/50000, Loss:  0.2707, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 41 minutes 20.27 seconds, GPU memory:  57.30 G
[03/24 09:10:13] FloVD:678 INFO: Iter: 870/50000, Loss:  0.1757, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 19 minutes 51.40 seconds, GPU memory:  57.30 G
[03/24 09:10:34] FloVD:678 INFO: Iter: 880/50000, Loss:  0.1949, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 39 minutes 17.34 seconds, GPU memory:  57.30 G
[03/24 09:10:55] FloVD:678 INFO: Iter: 890/50000, Loss:  0.1778, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 31 minutes 57.01 seconds, GPU memory:  57.30 G
[03/24 09:11:16] FloVD:678 INFO: Iter: 900/50000, Loss:  0.3561, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 26 minutes 3.79 seconds, GPU memory:  57.30 G
[03/24 09:11:37] FloVD:678 INFO: Iter: 910/50000, Loss:  0.2040, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 4 hours 9 minutes 43.02 seconds, GPU memory:  57.30 G
[03/24 09:11:57] FloVD:678 INFO: Iter: 920/50000, Loss:  0.2463, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 27 minutes 49.28 seconds, GPU memory:  57.30 G
[03/24 09:12:18] FloVD:678 INFO: Iter: 930/50000, Loss:  0.2785, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.04 seconds, ETA: 1 days 3 hours 51 minutes 58.24 seconds, GPU memory:  57.30 G
[03/24 09:12:39] FloVD:678 INFO: Iter: 940/50000, Loss:  0.0953, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 4 hours 6 minutes 26.85 seconds, GPU memory:  57.30 G
[03/24 09:13:00] FloVD:678 INFO: Iter: 950/50000, Loss:  0.0856, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 24 minutes 30.49 seconds, GPU memory:  57.30 G
[03/24 09:13:21] FloVD:678 INFO: Iter: 960/50000, Loss:  0.1072, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 22 minutes 58.46 seconds, GPU memory:  57.30 G
[03/24 09:13:42] FloVD:678 INFO: Iter: 970/50000, Loss:  0.0880, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 4 hours 8 minutes 43.57 seconds, GPU memory:  57.30 G
[03/24 09:14:03] FloVD:678 INFO: Iter: 980/50000, Loss:  0.1911, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 23 minutes 49.66 seconds, GPU memory:  57.30 G
[03/24 09:14:24] FloVD:678 INFO: Iter: 990/50000, Loss:  0.1069, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 4 hours 7 minutes 57.70 seconds, GPU memory:  57.30 G
[03/24 09:14:44] FloVD:678 INFO: Iter: 1000/50000, Loss:  0.4210, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 16 minutes 22.32 seconds, GPU memory:  57.30 G
[03/24 09:15:05] FloVD:678 INFO: Iter: 1010/50000, Loss:  0.1810, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 20 minutes 6.70 seconds, GPU memory:  57.30 G
[03/24 09:15:26] FloVD:678 INFO: Iter: 1020/50000, Loss:  0.0573, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 3 hours 59 minutes 40.92 seconds, GPU memory:  57.30 G
[03/24 09:15:47] FloVD:678 INFO: Iter: 1030/50000, Loss:  0.1096, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 30 minutes 26.68 seconds, GPU memory:  57.30 G
[03/24 09:16:08] FloVD:678 INFO: Iter: 1040/50000, Loss:  0.1931, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 3 hours 57 minutes 58.65 seconds, GPU memory:  57.30 G
[03/24 09:16:29] FloVD:678 INFO: Iter: 1050/50000, Loss:  0.1783, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 25 minutes 17.63 seconds, GPU memory:  57.30 G
[03/24 09:16:50] FloVD:678 INFO: Iter: 1060/50000, Loss:  0.1108, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 17 minutes 30.14 seconds, GPU memory:  57.30 G
[03/24 09:17:11] FloVD:678 INFO: Iter: 1070/50000, Loss:  0.2208, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 21 minutes 9.90 seconds, GPU memory:  57.30 G
[03/24 09:17:32] FloVD:678 INFO: Iter: 1080/50000, Loss:  0.1628, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 26 minutes 22.51 seconds, GPU memory:  57.30 G
[03/24 09:17:52] FloVD:678 INFO: Iter: 1090/50000, Loss:  0.1203, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 28 minutes 7.59 seconds, GPU memory:  57.30 G
[03/24 09:18:13] FloVD:678 INFO: Iter: 1100/50000, Loss:  0.1773, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 4 hours 10 minutes 37.10 seconds, GPU memory:  57.30 G
[03/24 09:18:34] FloVD:678 INFO: Iter: 1110/50000, Loss:  0.1607, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 30 minutes 12.32 seconds, GPU memory:  57.30 G
[03/24 09:18:55] FloVD:678 INFO: Iter: 1120/50000, Loss:  0.1524, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 18 minutes 30.63 seconds, GPU memory:  57.30 G
[03/24 09:19:16] FloVD:678 INFO: Iter: 1130/50000, Loss:  0.1582, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 23 minutes 2.01 seconds, GPU memory:  57.30 G
[03/24 09:19:37] FloVD:678 INFO: Iter: 1140/50000, Loss:  0.1753, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 4 hours 1 minutes 3.30 seconds, GPU memory:  57.30 G
[03/24 09:19:58] FloVD:678 INFO: Iter: 1150/50000, Loss:  0.0856, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.19 seconds, ETA: 1 days 5 hours 41 minutes 53.52 seconds, GPU memory:  57.30 G
[03/24 09:20:19] FloVD:678 INFO: Iter: 1160/50000, Loss:  0.0996, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.13 seconds, ETA: 1 days 4 hours 54 minutes 51.78 seconds, GPU memory:  57.30 G
[03/24 09:20:40] FloVD:678 INFO: Iter: 1170/50000, Loss:  0.1187, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 9 minutes 13.42 seconds, GPU memory:  57.30 G
[03/24 09:21:00] FloVD:678 INFO: Iter: 1180/50000, Loss:  0.1249, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 26 minutes 27.21 seconds, GPU memory:  57.30 G
[03/24 09:21:21] FloVD:678 INFO: Iter: 1190/50000, Loss:  0.0999, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 11 minutes 28.76 seconds, GPU memory:  57.30 G
[03/24 09:21:42] FloVD:678 INFO: Iter: 1200/50000, Loss:  0.1730, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 11 minutes 36.26 seconds, GPU memory:  57.30 G
[03/24 09:22:03] FloVD:678 INFO: Iter: 1210/50000, Loss:  0.1059, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.19 seconds, ETA: 1 days 5 hours 41 minutes 6.38 seconds, GPU memory:  57.30 G
[03/24 09:22:24] FloVD:678 INFO: Iter: 1220/50000, Loss:  0.1374, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 4 hours 1 minutes 59.41 seconds, GPU memory:  57.30 G
[03/24 09:22:45] FloVD:678 INFO: Iter: 1230/50000, Loss:  0.2123, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 12 minutes 49.99 seconds, GPU memory:  57.30 G
[03/24 09:23:06] FloVD:678 INFO: Iter: 1240/50000, Loss:  0.1061, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 18 minutes 4.96 seconds, GPU memory:  57.30 G
[03/24 09:23:27] FloVD:678 INFO: Iter: 1250/50000, Loss:  0.1073, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 3 hours 54 minutes 19.90 seconds, GPU memory:  57.30 G
[03/24 09:23:48] FloVD:678 INFO: Iter: 1260/50000, Loss:  0.1200, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 59 minutes 15.14 seconds, GPU memory:  57.30 G
[03/24 09:24:08] FloVD:678 INFO: Iter: 1270/50000, Loss:  0.0887, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 4 hours 31.76 seconds, GPU memory:  57.30 G
[03/24 09:24:29] FloVD:678 INFO: Iter: 1280/50000, Loss:  0.1575, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 25 minutes 4.47 seconds, GPU memory:  57.30 G
[03/24 09:24:50] FloVD:678 INFO: Iter: 1290/50000, Loss:  0.1744, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 14 minutes 33.35 seconds, GPU memory:  57.30 G
[03/24 09:25:11] FloVD:678 INFO: Iter: 1300/50000, Loss:  0.3489, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 4 minutes 43.47 seconds, GPU memory:  57.30 G
[03/24 09:25:32] FloVD:678 INFO: Iter: 1310/50000, Loss:  0.1148, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.11 seconds, ETA: 1 days 4 hours 29 minutes 47.30 seconds, GPU memory:  57.30 G
[03/24 09:25:53] FloVD:678 INFO: Iter: 1320/50000, Loss:  0.1515, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 58 minutes 13.37 seconds, GPU memory:  57.30 G
[03/24 09:26:13] FloVD:678 INFO: Iter: 1330/50000, Loss:  0.1269, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 10 minutes 51.49 seconds, GPU memory:  57.30 G
[03/24 09:26:34] FloVD:678 INFO: Iter: 1340/50000, Loss:  0.1413, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.14 seconds, ETA: 1 days 4 hours 54 minutes 32.03 seconds, GPU memory:  57.30 G
[03/24 09:26:55] FloVD:678 INFO: Iter: 1350/50000, Loss:  0.1053, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.12 seconds, ETA: 1 days 4 hours 39 minutes 20.49 seconds, GPU memory:  57.30 G
[03/24 09:27:16] FloVD:678 INFO: Iter: 1360/50000, Loss:  0.0955, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 4 minutes 30.03 seconds, GPU memory:  57.30 G
[03/24 09:27:38] FloVD:678 INFO: Iter: 1370/50000, Loss:  0.1687, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.05 seconds, ETA: 1 days 3 hours 45 minutes 6.90 seconds, GPU memory:  57.30 G
[03/24 09:27:58] FloVD:678 INFO: Iter: 1380/50000, Loss:  0.1208, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.14 seconds, ETA: 1 days 4 hours 55 minutes 6.38 seconds, GPU memory:  57.30 G
[03/24 09:28:19] FloVD:678 INFO: Iter: 1390/50000, Loss:  0.2121, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 24 minutes 35.99 seconds, GPU memory:  57.30 G
[03/24 09:28:40] FloVD:678 INFO: Iter: 1400/50000, Loss:  0.1726, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 21 minutes 44.87 seconds, GPU memory:  57.30 G
[03/24 09:29:01] FloVD:678 INFO: Iter: 1410/50000, Loss:  0.2525, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 57 minutes 52.07 seconds, GPU memory:  57.30 G
[03/24 09:29:22] FloVD:678 INFO: Iter: 1420/50000, Loss:  0.0795, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.14 seconds, ETA: 1 days 4 hours 52 minutes 55.10 seconds, GPU memory:  57.30 G
[03/24 09:29:43] FloVD:678 INFO: Iter: 1430/50000, Loss:  0.1510, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 15 minutes 18.90 seconds, GPU memory:  57.30 G
[03/24 09:30:04] FloVD:678 INFO: Iter: 1440/50000, Loss:  0.1114, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 7 minutes 21.78 seconds, GPU memory:  57.30 G
[03/24 09:30:25] FloVD:678 INFO: Iter: 1450/50000, Loss:  0.2267, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 5 minutes 21.19 seconds, GPU memory:  57.30 G
[03/24 09:30:46] FloVD:678 INFO: Iter: 1460/50000, Loss:  0.1799, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 7 minutes 35.09 seconds, GPU memory:  57.30 G
[03/24 09:31:06] FloVD:678 INFO: Iter: 1470/50000, Loss:  0.1662, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 10 minutes 28.77 seconds, GPU memory:  57.30 G
[03/24 09:31:27] FloVD:678 INFO: Iter: 1480/50000, Loss:  0.3072, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.21 seconds, ETA: 1 days 5 hours 47 minutes 28.23 seconds, GPU memory:  57.30 G
[03/24 09:31:48] FloVD:678 INFO: Iter: 1490/50000, Loss:  0.1814, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 15 minutes 3.87 seconds, GPU memory:  57.30 G
[03/24 09:32:09] FloVD:678 INFO: Iter: 1500/50000, Loss:  0.1268, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 4 hours 3 minutes 48.37 seconds, GPU memory:  57.30 G
[03/24 09:32:30] FloVD:678 INFO: Iter: 1510/50000, Loss:  0.1680, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 55 minutes 59.77 seconds, GPU memory:  57.30 G
[03/24 09:32:51] FloVD:678 INFO: Iter: 1520/50000, Loss:  0.1102, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 20 minutes 39.78 seconds, GPU memory:  57.30 G
[03/24 09:33:12] FloVD:678 INFO: Iter: 1530/50000, Loss:  0.1025, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 3 hours 57 minutes 23.66 seconds, GPU memory:  57.30 G
[03/24 09:33:33] FloVD:678 INFO: Iter: 1540/50000, Loss:  0.2092, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 49 minutes 22.70 seconds, GPU memory:  57.30 G
[03/24 09:33:54] FloVD:678 INFO: Iter: 1550/50000, Loss:  0.1049, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 16 minutes 5.74 seconds, GPU memory:  57.30 G
[03/24 09:34:15] FloVD:678 INFO: Iter: 1560/50000, Loss:  0.0785, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 5 minutes 35.29 seconds, GPU memory:  57.30 G
[03/24 09:34:36] FloVD:678 INFO: Iter: 1570/50000, Loss:  0.1717, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.14 seconds, ETA: 1 days 4 hours 44 minutes 49.24 seconds, GPU memory:  57.30 G
[03/24 09:34:57] FloVD:678 INFO: Iter: 1580/50000, Loss:  0.0675, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 47 minutes 56.63 seconds, GPU memory:  57.30 G
[03/24 09:35:18] FloVD:678 INFO: Iter: 1590/50000, Loss:  0.0842, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 15 minutes 27.60 seconds, GPU memory:  57.30 G
[03/24 09:35:38] FloVD:678 INFO: Iter: 1600/50000, Loss:  0.0594, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 3 hours 45 minutes 45.29 seconds, GPU memory:  57.30 G
[03/24 09:35:59] FloVD:678 INFO: Iter: 1610/50000, Loss:  0.2969, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 3 hours 56 minutes 52.84 seconds, GPU memory:  57.30 G
[03/24 09:36:20] FloVD:678 INFO: Iter: 1620/50000, Loss:  0.0978, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 3 hours 57 minutes 13.41 seconds, GPU memory:  57.30 G
[03/24 09:36:41] FloVD:678 INFO: Iter: 1630/50000, Loss:  0.0977, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 50 minutes 49.25 seconds, GPU memory:  57.30 G
[03/24 09:37:02] FloVD:678 INFO: Iter: 1640/50000, Loss:  0.1488, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 3 minutes 40.56 seconds, GPU memory:  57.30 G
[03/24 09:37:23] FloVD:678 INFO: Iter: 1650/50000, Loss:  0.1589, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 3 hours 36 minutes 50.86 seconds, GPU memory:  57.30 G
[03/24 09:37:43] FloVD:678 INFO: Iter: 1660/50000, Loss:  0.1183, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 3 hours 37 minutes 43.45 seconds, GPU memory:  57.30 G
[03/24 09:38:04] FloVD:678 INFO: Iter: 1670/50000, Loss:  0.1086, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 51 minutes 31.92 seconds, GPU memory:  57.30 G
[03/24 09:38:25] FloVD:678 INFO: Iter: 1680/50000, Loss:  0.1230, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 3 hours 56 minutes 34.12 seconds, GPU memory:  57.30 G
[03/24 09:38:46] FloVD:678 INFO: Iter: 1690/50000, Loss:  0.2769, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 3 hours 52 minutes 13.75 seconds, GPU memory:  57.30 G
[03/24 09:39:07] FloVD:678 INFO: Iter: 1700/50000, Loss:  0.1249, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.10 seconds, ETA: 1 days 4 hours 9 minutes 24.75 seconds, GPU memory:  57.30 G
[03/24 09:39:28] FloVD:678 INFO: Iter: 1710/50000, Loss:  0.2561, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 2 minutes 56.78 seconds, GPU memory:  57.30 G
[03/24 09:39:49] FloVD:678 INFO: Iter: 1720/50000, Loss:  0.1658, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 3 hours 59 minutes 27.62 seconds, GPU memory:  57.30 G
[03/24 09:40:09] FloVD:678 INFO: Iter: 1730/50000, Loss:  0.1127, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 3 hours 40 minutes 31.01 seconds, GPU memory:  57.30 G
[03/24 09:40:30] FloVD:678 INFO: Iter: 1740/50000, Loss:  0.1713, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 44 minutes 31.36 seconds, GPU memory:  57.30 G
[03/24 09:41:06] FloVD:678 INFO: Iter: 1750/50000, Loss:  0.1902, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 48 minutes 7.14 seconds, GPU memory:  57.30 G
[03/24 09:41:27] FloVD:678 INFO: Iter: 1760/50000, Loss:  0.1631, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 3 hours 39 minutes 51.30 seconds, GPU memory:  57.30 G
[03/24 09:41:47] FloVD:678 INFO: Iter: 1770/50000, Loss:  0.0960, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 3 hours 48 minutes 34.34 seconds, GPU memory:  57.30 G
[03/24 09:42:08] FloVD:678 INFO: Iter: 1780/50000, Loss:  0.0630, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 3 minutes 32.10 seconds, GPU memory:  57.30 G
[03/24 09:42:29] FloVD:678 INFO: Iter: 1790/50000, Loss:  0.0938, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.09 seconds, ETA: 1 days 4 hours 1 minutes 43.95 seconds, GPU memory:  57.30 G
[03/24 09:42:50] FloVD:678 INFO: Iter: 1800/50000, Loss:  0.1196, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 44 minutes 58.69 seconds, GPU memory:  57.30 G
[03/24 09:43:11] FloVD:678 INFO: Iter: 1810/50000, Loss:  0.0980, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.08 seconds, ETA: 1 days 3 hours 51 minutes 7.58 seconds, GPU memory:  57.30 G
[03/24 09:43:32] FloVD:678 INFO: Iter: 1820/50000, Loss:  0.1558, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 3 hours 31 minutes 35.18 seconds, GPU memory:  57.30 G
[03/24 09:43:53] FloVD:678 INFO: Iter: 1830/50000, Loss:  0.1158, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 3 hours 32 minutes 44.05 seconds, GPU memory:  57.30 G
[03/24 09:44:14] FloVD:678 INFO: Iter: 1840/50000, Loss:  0.2448, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 38 minutes 18.31 seconds, GPU memory:  57.30 G
[03/24 09:44:35] FloVD:678 INFO: Iter: 1850/50000, Loss:  0.1022, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 44 minutes 37.94 seconds, GPU memory:  57.30 G
[03/24 09:44:55] FloVD:678 INFO: Iter: 1860/50000, Loss:  0.2577, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.06 seconds, ETA: 1 days 3 hours 33 minutes 0.62 seconds, GPU memory:  57.30 G
[03/24 09:45:16] FloVD:678 INFO: Iter: 1870/50000, Loss:  0.0631, lr: [3e-05], Data time: 0.00 seconds, Iter time: 2.07 seconds, ETA: 1 days 3 hours 38 minutes 25.72 seconds, GPU memory:  57.30 G
